x,y,z,value
3.8118327299272483,0.3977528089887641,-0.47183098591549294,0.0960865898083047
3.8197365780205725,0.4112359550561798,-0.47183098591549294,0.09939248933274679
3.8285499133789838,0.42471910112359545,-0.47183098591549294,0.10272526499868437
3.8382305479615777,0.4382022471910113,-0.47183098591549294,0.10608751455840089
3.8487362937274527,0.45168539325842694,-0.47183098591549294,0.10948183576417976
3.860024962635706,0.4651685393258428,-0.47183098591549294,0.11291082636830442
3.872091408008072,0.4786516853932584,-0.47183098591549294,0.11641397401389936
3.8848264962707506,0.49213483146067427,-0.47183098591549294,0.11999316205493754
3.897788485248761,0.5056179775280899,-0.47183098591549294,0.12353352226078347
3.9112888183279426,0.5191011235955058,-0.47183098591549294,0.12711465399270933
3.925264859588028,0.5325842696629214,-0.47183098591549294,0.13072156343423832
3.939642000500538,0.5460674157303372,-0.47183098591549294,0.13435020769298753
3.9543456325369872,0.5595505617977529,-0.47183098591549294,0.13799654387657367
3.969301147168894,0.5730337078651685,-0.47183098591549294,0.14165652909261384
3.9844339358677745,0.5865168539325843,-0.47183098591549294,0.1453261204487249
3.9995681856748124,0.6,-0.47183098591549294,0.14901050783656047
4.0022956516315995,-0.6,-0.45774647887323944,0.16269265067581368
4.01725508964272,-0.5865168539325842,-0.45774647887323944,0.1593176408158802
4.032191759485457,-0.5730337078651685,-0.45774647887323944,0.15603033953744172
4.0469383776121255,-0.5595505617977528,-0.45774647887323944,0.15274543506301108
4.061419546303246,-0.546067415730337,-0.45774647887323944,0.14946257066132376
4.075560786252325,-0.5325842696629213,-0.45774647887323944,0.1461823185922665
4.089287618152861,-0.5191011235955056,-0.45774647887323944,0.14290525111572583
4.102518386222673,-0.5056179775280899,-0.45774647887323944,0.13963985302516108
4.1151206987866855,-0.49213483146067416,-0.45774647887323944,0.13649097863319745
4.128028375321176,-0.4786516853932584,-0.45774647887323944,0.1332322685309291
4.140134194434767,-0.4651685393258427,-0.45774647887323944,0.12995555866024514
4.151291597162941,-0.45168539325842694,-0.45774647887323944,0.12673090946714163
4.16165808101404,-0.4382022471910112,-0.45774647887323944,0.1235023510904164
